ContigID	GOSlim_bin
gi|379105826|gb|JT003496.1|	other metabolic processes
gi|379091372|gb|JR989041.1|	protein metabolism
gi|379110895|gb|JT008565.1|	signal transduction
gi|379096309|gb|JR993978.1|	cell cycle and proliferation
gi|379083679|gb|JR981348.1|	protein metabolism
gi|379087967|gb|JR985636.1|	stress response
gi|379073050|gb|JR970719.1|	signal transduction
gi|379103176|gb|JT000846.1|	stress response
gi|379079708|gb|JR977377.1|	protein metabolism
gi|379116169|gb|JT013839.1|	cell adhesion
gi|379089441|gb|JR987110.1|	RNA metabolism
gi|379098240|gb|JR995909.1|	other metabolic processes
gi|379105177|gb|JT002847.1|	other metabolic processes
gi|379112295|gb|JT009965.1|	transport
gi|379079377|gb|JR977046.1|	developmental processes
gi|379080866|gb|JR978535.1|	death
gi|379111750|gb|JT009420.1|	cell-cell signaling
gi|379080778|gb|JR978447.1|	other metabolic processes
gi|379094920|gb|JR992589.1|	protein metabolism
gi|379105483|gb|JT003153.1|	stress response
gi|379103607|gb|JT001277.1|	other metabolic processes
gi|379119971|gb|JT017641.1|	other biological processes
gi|379120831|gb|JT018501.1|	transport
gi|379115624|gb|JT013294.1|	RNA metabolism
gi|379094051|gb|JR991720.1|	other biological processes
gi|379117230|gb|JT014900.1|	other biological processes
gi|379087131|gb|JR984800.1|	other biological processes
gi|379092327|gb|JR989996.1|	other metabolic processes
gi|379099725|gb|JR997394.1|	death
gi|379108411|gb|JT006081.1|	cell adhesion
gi|379075756|gb|JR973425.1|	transport
gi|379117963|gb|JT015633.1|	other biological processes
gi|379088367|gb|JR986036.1|	cell organization and biogenesis
gi|379103429|gb|JT001099.1|	other metabolic processes
gi|379106045|gb|JT003715.1|	other biological processes
gi|379078803|gb|JR976472.1|	cell-cell signaling
gi|379079291|gb|JR976960.1|	cell-cell signaling
gi|379107316|gb|JT004986.1|	cell-cell signaling
gi|379073069|gb|JR970738.1|	other biological processes
gi|379092551|gb|JR990220.1|	other metabolic processes
gi|379112108|gb|JT009778.1|	DNA metabolism
gi|379086380|gb|JR984049.1|	other metabolic processes
gi|379106575|gb|JT004245.1|	other metabolic processes
gi|379108795|gb|JT006465.1|	signal transduction
gi|379100379|gb|JR998048.1|	protein metabolism
gi|379119365|gb|JT017035.1|	other biological processes
gi|379090085|gb|JR987754.1|	other biological processes
gi|379083562|gb|JR981231.1|	other metabolic processes
gi|379100611|gb|JR998280.1|	signal transduction
gi|379102915|gb|JT000585.1|	cell cycle and proliferation
gi|379084912|gb|JR982581.1|	death
gi|379099388|gb|JR997057.1|	cell adhesion
gi|379084464|gb|JR982133.1|	other biological processes
gi|379097247|gb|JR994916.1|	other metabolic processes
gi|379121571|gb|JT019241.1|	cell organization and biogenesis
gi|379111622|gb|JT009292.1|	cell cycle and proliferation
gi|379086949|gb|JR984618.1|	transport
gi|379088441|gb|JR986110.1|	cell organization and biogenesis
gi|379125139|gb|JT022809.1|	protein metabolism
gi|379108819|gb|JT006489.1|	other metabolic processes
gi|379081473|gb|JR979142.1|	developmental processes
gi|379110000|gb|JT007670.1|	other biological processes
gi|379094738|gb|JR992407.1|	DNA metabolism
gi|379110261|gb|JT007931.1|	cell adhesion
gi|379092680|gb|JR990349.1|	transport
gi|379092801|gb|JR990470.1|	protein metabolism
gi|379077561|gb|JR975230.1|	cell organization and biogenesis
gi|379084125|gb|JR981794.1|	other metabolic processes
gi|379110330|gb|JT008000.1|	developmental processes
gi|379078253|gb|JR975922.1|	protein metabolism
gi|379087871|gb|JR985540.1|	protein metabolism
gi|379120989|gb|JT018659.1|	other metabolic processes
gi|379121349|gb|JT019019.1|	protein metabolism
gi|379087306|gb|JR984975.1|	cell cycle and proliferation
gi|379075259|gb|JR972928.1|	transport
gi|379109483|gb|JT007153.1|	transport
gi|379115216|gb|JT012886.1|	other biological processes
gi|379114929|gb|JT012599.1|	other metabolic processes
gi|379102422|gb|JT000092.1|	other metabolic processes
gi|379091858|gb|JR989527.1|	RNA metabolism
gi|379098343|gb|JR996012.1|	transport
gi|379120841|gb|JT018511.1|	cell organization and biogenesis
gi|379114110|gb|JT011780.1|	other biological processes
gi|379089661|gb|JR987330.1|	stress response
gi|379082590|gb|JR980259.1|	developmental processes
gi|379086601|gb|JR984270.1|	other biological processes
gi|379076314|gb|JR973983.1|	cell-cell signaling
gi|379102972|gb|JT000642.1|	other metabolic processes
gi|379083946|gb|JR981615.1|	other metabolic processes
gi|379106489|gb|JT004159.1|	other biological processes
gi|379079952|gb|JR977621.1|	other biological processes
gi|379096747|gb|JR994416.1|	other metabolic processes
gi|379109554|gb|JT007224.1|	cell organization and biogenesis
gi|379112656|gb|JT010326.1|	cell cycle and proliferation
gi|379096191|gb|JR993860.1|	cell organization and biogenesis
gi|379114673|gb|JT012343.1|	transport
gi|379088928|gb|JR986597.1|	stress response
gi|379072972|gb|JR970641.1|	other metabolic processes
gi|379086786|gb|JR984455.1|	signal transduction
gi|379115648|gb|JT013318.1|	other metabolic processes
gi|379083528|gb|JR981197.1|	RNA metabolism
gi|379091970|gb|JR989639.1|	stress response
gi|379101076|gb|JR998745.1|	RNA metabolism
gi|379092550|gb|JR990219.1|	other metabolic processes
gi|379074165|gb|JR971834.1|	cell organization and biogenesis
gi|379116843|gb|JT014513.1|	cell cycle and proliferation
gi|379104277|gb|JT001947.1|	transport
gi|379108534|gb|JT006204.1|	stress response
gi|379104179|gb|JT001849.1|	death
gi|379093811|gb|JR991480.1|	cell cycle and proliferation
gi|379120100|gb|JT017770.1|	death
gi|379074625|gb|JR972294.1|	stress response
gi|379092091|gb|JR989760.1|	RNA metabolism
gi|379100385|gb|JR998054.1|	cell organization and biogenesis
gi|379123249|gb|JT020919.1|	other metabolic processes
gi|379106392|gb|JT004062.1|	other biological processes
gi|379099767|gb|JR997436.1|	signal transduction
gi|379091991|gb|JR989660.1|	signal transduction
gi|379113732|gb|JT011402.1|	cell adhesion
gi|379076786|gb|JR974455.1|	other metabolic processes
gi|379096387|gb|JR994056.1|	other biological processes
gi|379085049|gb|JR982718.1|	developmental processes
gi|379091186|gb|JR988855.1|	death
gi|379098046|gb|JR995715.1|	RNA metabolism
gi|379103480|gb|JT001150.1|	developmental processes
gi|379080222|gb|JR977891.1|	other metabolic processes
gi|379088321|gb|JR985990.1|	other biological processes
gi|379100130|gb|JR997799.1|	transport
gi|379087948|gb|JR985617.1|	other biological processes
gi|379072979|gb|JR970648.1|	transport
gi|379121760|gb|JT019430.1|	signal transduction
gi|379122549|gb|JT020219.1|	signal transduction
gi|379105725|gb|JT003395.1|	transport
gi|379093682|gb|JR991351.1|	RNA metabolism
gi|379110026|gb|JT007696.1|	other biological processes
gi|379095892|gb|JR993561.1|	signal transduction
gi|379108172|gb|JT005842.1|	stress response
gi|379118436|gb|JT016106.1|	signal transduction
gi|379107467|gb|JT005137.1|	other biological processes
gi|379084267|gb|JR981936.1|	cell organization and biogenesis
gi|379101417|gb|JR999086.1|	protein metabolism
gi|379123343|gb|JT021013.1|	cell adhesion
gi|379117417|gb|JT015087.1|	other metabolic processes
gi|379079979|gb|JR977648.1|	developmental processes
gi|379073744|gb|JR971413.1|	RNA metabolism
gi|379088858|gb|JR986527.1|	signal transduction
gi|379077020|gb|JR974689.1|	DNA metabolism
gi|379096899|gb|JR994568.1|	other metabolic processes
gi|379121302|gb|JT018972.1|	signal transduction
gi|379081479|gb|JR979148.1|	other metabolic processes
gi|379104611|gb|JT002281.1|	RNA metabolism
gi|379073943|gb|JR971612.1|	other biological processes
gi|379076678|gb|JR974347.1|	other biological processes
gi|379102713|gb|JT000383.1|	death
gi|379092878|gb|JR990547.1|	cell organization and biogenesis
gi|379123850|gb|JT021520.1|	transport
gi|379122495|gb|JT020165.1|	other biological processes
gi|379092981|gb|JR990650.1|	signal transduction
gi|379095952|gb|JR993621.1|	other biological processes
gi|379113927|gb|JT011597.1|	other metabolic processes
gi|379085293|gb|JR982962.1|	other biological processes
gi|379111221|gb|JT008891.1|	other metabolic processes
gi|379082094|gb|JR979763.1|	cell organization and biogenesis
gi|379077192|gb|JR974861.1|	stress response
gi|379084287|gb|JR981956.1|	transport
gi|379106919|gb|JT004589.1|	other biological processes
gi|379080994|gb|JR978663.1|	signal transduction
gi|379097518|gb|JR995187.1|	other metabolic processes
gi|379117450|gb|JT015120.1|	other metabolic processes
gi|379102424|gb|JT000094.1|	RNA metabolism
gi|379075531|gb|JR973200.1|	cell-cell signaling
gi|379086882|gb|JR984551.1|	cell-cell signaling
gi|379114510|gb|JT012180.1|	transport
gi|379100468|gb|JR998137.1|	cell organization and biogenesis
gi|379101533|gb|JR999202.1|	cell-cell signaling
gi|379089920|gb|JR987589.1|	death
gi|379119118|gb|JT016788.1|	cell organization and biogenesis
gi|379120523|gb|JT018193.1|	RNA metabolism
gi|379117574|gb|JT015244.1|	protein metabolism
gi|379112241|gb|JT009911.1|	signal transduction
gi|379092058|gb|JR989727.1|	other biological processes
gi|379108893|gb|JT006563.1|	signal transduction
gi|379083527|gb|JR981196.1|	DNA metabolism
gi|379090363|gb|JR988032.1|	other biological processes
gi|379094452|gb|JR992121.1|	cell cycle and proliferation
gi|379117967|gb|JT015637.1|	other biological processes
gi|379114235|gb|JT011905.1|	cell cycle and proliferation
gi|379099383|gb|JR997052.1|	protein metabolism
gi|379083319|gb|JR980988.1|	other biological processes
gi|379100859|gb|JR998528.1|	stress response
gi|379100599|gb|JR998268.1|	other biological processes
gi|379111508|gb|JT009178.1|	other metabolic processes
gi|379116096|gb|JT013766.1|	other biological processes
gi|379096263|gb|JR993932.1|	cell organization and biogenesis
gi|379098429|gb|JR996098.1|	transport
gi|379121861|gb|JT019531.1|	signal transduction
gi|379095463|gb|JR993132.1|	protein metabolism
gi|379100612|gb|JR998281.1|	other biological processes
gi|379090639|gb|JR988308.1|	cell adhesion
gi|379097343|gb|JR995012.1|	transport
gi|379101111|gb|JR998780.1|	other biological processes
gi|379089508|gb|JR987177.1|	RNA metabolism
gi|379074084|gb|JR971753.1|	other metabolic processes
gi|379096167|gb|JR993836.1|	death
gi|379072834|gb|JR970503.1|	protein metabolism
gi|379098380|gb|JR996049.1|	other biological processes
gi|379103904|gb|JT001574.1|	death
gi|379122253|gb|JT019923.1|	cell adhesion
gi|379111669|gb|JT009339.1|	other biological processes
gi|379086313|gb|JR983982.1|	transport
gi|379103232|gb|JT000902.1|	developmental processes
gi|379097025|gb|JR994694.1|	other biological processes
gi|379091502|gb|JR989171.1|	signal transduction
gi|379099800|gb|JR997469.1|	RNA metabolism
gi|379089680|gb|JR987349.1|	signal transduction
gi|379086601|gb|JR984270.1|	DNA metabolism
gi|379106755|gb|JT004425.1|	cell organization and biogenesis
gi|379111623|gb|JT009293.1|	transport
gi|379102959|gb|JT000629.1|	other biological processes
gi|379090639|gb|JR988308.1|	death
gi|379077342|gb|JR975011.1|	cell organization and biogenesis
gi|379103385|gb|JT001055.1|	cell organization and biogenesis
gi|379076512|gb|JR974181.1|	other biological processes
gi|379078646|gb|JR976315.1|	cell organization and biogenesis
gi|379095888|gb|JR993557.1|	cell cycle and proliferation
gi|379079671|gb|JR977340.1|	other biological processes
gi|379073009|gb|JR970678.1|	developmental processes
gi|379099247|gb|JR996916.1|	other biological processes
gi|379111195|gb|JT008865.1|	transport
gi|379076367|gb|JR974036.1|	cell adhesion
gi|379100676|gb|JR998345.1|	other biological processes
gi|379083882|gb|JR981551.1|	stress response
gi|379080500|gb|JR978169.1|	cell adhesion
gi|379079267|gb|JR976936.1|	transport
gi|379121859|gb|JT019529.1|	other metabolic processes
gi|379073816|gb|JR971485.1|	protein metabolism
gi|379121748|gb|JT019418.1|	signal transduction
gi|379119610|gb|JT017280.1|	protein metabolism
gi|379091978|gb|JR989647.1|	other metabolic processes
gi|379096069|gb|JR993738.1|	protein metabolism
gi|379124115|gb|JT021785.1|	other metabolic processes
gi|379092065|gb|JR989734.1|	RNA metabolism
gi|379116024|gb|JT013694.1|	developmental processes
gi|379100946|gb|JR998615.1|	transport
gi|379088188|gb|JR985857.1|	death
gi|379124452|gb|JT022122.1|	signal transduction
gi|379088162|gb|JR985831.1|	RNA metabolism
gi|379118310|gb|JT015980.1|	other metabolic processes
gi|379110228|gb|JT007898.1|	protein metabolism
gi|379105910|gb|JT003580.1|	death
gi|379109454|gb|JT007124.1|	other metabolic processes
gi|379104091|gb|JT001761.1|	transport
gi|379124170|gb|JT021840.1|	cell organization and biogenesis
gi|379114540|gb|JT012210.1|	death
gi|379095102|gb|JR992771.1|	stress response
gi|379075933|gb|JR973602.1|	stress response
gi|379111994|gb|JT009664.1|	cell organization and biogenesis
gi|379082690|gb|JR980359.1|	stress response
gi|379092444|gb|JR990113.1|	other metabolic processes
gi|379115742|gb|JT013412.1|	transport
gi|379116541|gb|JT014211.1|	other biological processes
gi|379090391|gb|JR988060.1|	protein metabolism
gi|379104787|gb|JT002457.1|	death
gi|379079968|gb|JR977637.1|	protein metabolism
gi|379123047|gb|JT020717.1|	stress response
gi|379089931|gb|JR987600.1|	cell organization and biogenesis
gi|379076427|gb|JR974096.1|	DNA metabolism
gi|379078521|gb|JR976190.1|	other metabolic processes
gi|379100080|gb|JR997749.1|	other metabolic processes
gi|379073704|gb|JR971373.1|	other biological processes
gi|379105002|gb|JT002672.1|	RNA metabolism
gi|379098053|gb|JR995722.1|	developmental processes
gi|379087537|gb|JR985206.1|	RNA metabolism
gi|379124565|gb|JT022235.1|	protein metabolism
gi|379075867|gb|JR973536.1|	other metabolic processes
gi|379112637|gb|JT010307.1|	death
gi|379115489|gb|JT013159.1|	stress response
gi|379089149|gb|JR986818.1|	transport
gi|379079631|gb|JR977300.1|	death
gi|379092968|gb|JR990637.1|	RNA metabolism
gi|379121315|gb|JT018985.1|	developmental processes
gi|379080837|gb|JR978506.1|	other metabolic processes
gi|379122495|gb|JT020165.1|	other metabolic processes
gi|379079209|gb|JR976878.1|	RNA metabolism
gi|379103367|gb|JT001037.1|	cell adhesion
gi|379087012|gb|JR984681.1|	other biological processes
gi|379074715|gb|JR972384.1|	protein metabolism
gi|379085250|gb|JR982919.1|	transport
gi|379077550|gb|JR975219.1|	other biological processes
gi|379122948|gb|JT020618.1|	developmental processes
gi|379117972|gb|JT015642.1|	stress response
gi|379091057|gb|JR988726.1|	other metabolic processes
gi|379108496|gb|JT006166.1|	cell organization and biogenesis
gi|379098115|gb|JR995784.1|	protein metabolism
gi|379087440|gb|JR985109.1|	cell cycle and proliferation
gi|379091372|gb|JR989041.1|	developmental processes
gi|379121629|gb|JT019299.1|	other biological processes
gi|379125135|gb|JT022805.1|	RNA metabolism
gi|379093191|gb|JR990860.1|	signal transduction
gi|379084676|gb|JR982345.1|	other biological processes
gi|379097694|gb|JR995363.1|	stress response
gi|379123451|gb|JT021121.1|	other metabolic processes
gi|379091360|gb|JR989029.1|	other metabolic processes
gi|379089662|gb|JR987331.1|	cell cycle and proliferation
gi|379120155|gb|JT017825.1|	transport
gi|379072987|gb|JR970656.1|	cell cycle and proliferation
gi|379105639|gb|JT003309.1|	stress response
gi|379088912|gb|JR986581.1|	transport
gi|379087429|gb|JR985098.1|	other biological processes
gi|379117889|gb|JT015559.1|	other metabolic processes
gi|379083160|gb|JR980829.1|	other biological processes
gi|379073904|gb|JR971573.1|	other metabolic processes
gi|379080051|gb|JR977720.1|	other biological processes
gi|379091220|gb|JR988889.1|	other metabolic processes
gi|379105949|gb|JT003619.1|	DNA metabolism
gi|379095744|gb|JR993413.1|	other metabolic processes
gi|379082050|gb|JR979719.1|	transport
gi|379092256|gb|JR989925.1|	death
gi|379102640|gb|JT000310.1|	other metabolic processes
gi|379087703|gb|JR985372.1|	protein metabolism
gi|379118141|gb|JT015811.1|	other biological processes
gi|379090244|gb|JR987913.1|	RNA metabolism
gi|379111933|gb|JT009603.1|	cell organization and biogenesis
gi|379073811|gb|JR971480.1|	developmental processes
gi|379084124|gb|JR981793.1|	stress response
gi|379086649|gb|JR984318.1|	protein metabolism
gi|379099840|gb|JR997509.1|	protein metabolism
gi|379080816|gb|JR978485.1|	DNA metabolism
gi|379117042|gb|JT014712.1|	cell organization and biogenesis
gi|379101065|gb|JR998734.1|	other metabolic processes
gi|379098429|gb|JR996098.1|	developmental processes
gi|379097099|gb|JR994768.1|	protein metabolism
gi|379095431|gb|JR993100.1|	protein metabolism
gi|379106406|gb|JT004076.1|	cell-cell signaling
gi|379110873|gb|JT008543.1|	other biological processes
gi|379119457|gb|JT017127.1|	developmental processes
gi|379091538|gb|JR989207.1|	other biological processes
gi|379083643|gb|JR981312.1|	RNA metabolism
gi|379107696|gb|JT005366.1|	signal transduction
gi|379088842|gb|JR986511.1|	signal transduction
gi|379118856|gb|JT016526.1|	other metabolic processes
gi|379094086|gb|JR991755.1|	other biological processes
gi|379107970|gb|JT005640.1|	developmental processes
gi|379114354|gb|JT012024.1|	other biological processes
gi|379091765|gb|JR989434.1|	other metabolic processes
gi|379080339|gb|JR978008.1|	signal transduction
gi|379119303|gb|JT016973.1|	stress response
gi|379094975|gb|JR992644.1|	stress response
gi|379085242|gb|JR982911.1|	other biological processes
gi|379100752|gb|JR998421.1|	other metabolic processes
gi|379090396|gb|JR988065.1|	developmental processes
gi|379098660|gb|JR996329.1|	cell organization and biogenesis
gi|379125610|gb|JT023280.1|	DNA metabolism
gi|379101878|gb|JR999547.1|	other metabolic processes
gi|379113360|gb|JT011030.1|	transport
gi|379085455|gb|JR983124.1|	cell organization and biogenesis
gi|379124798|gb|JT022468.1|	RNA metabolism
gi|379097910|gb|JR995579.1|	cell organization and biogenesis
gi|379083074|gb|JR980743.1|	other metabolic processes
gi|379114400|gb|JT012070.1|	developmental processes
gi|379103969|gb|JT001639.1|	cell cycle and proliferation
gi|379088975|gb|JR986644.1|	cell cycle and proliferation
gi|379093684|gb|JR991353.1|	other metabolic processes
gi|379109399|gb|JT007069.1|	signal transduction
gi|379076248|gb|JR973917.1|	cell cycle and proliferation
gi|379089246|gb|JR986915.1|	signal transduction
gi|379075078|gb|JR972747.1|	transport
gi|379114991|gb|JT012661.1|	developmental processes
gi|379094750|gb|JR992419.1|	transport
gi|379085884|gb|JR983553.1|	developmental processes
gi|379094466|gb|JR992135.1|	other metabolic processes
gi|379083492|gb|JR981161.1|	stress response
gi|379079668|gb|JR977337.1|	transport
gi|379086269|gb|JR983938.1|	stress response
gi|379101899|gb|JR999568.1|	death
gi|379076310|gb|JR973979.1|	protein metabolism
gi|379077542|gb|JR975211.1|	cell organization and biogenesis
gi|379118433|gb|JT016103.1|	RNA metabolism
gi|379120841|gb|JT018511.1|	other biological processes
gi|379109230|gb|JT006900.1|	death
gi|379111977|gb|JT009647.1|	other biological processes
gi|379121762|gb|JT019432.1|	other biological processes
gi|379096268|gb|JR993937.1|	cell cycle and proliferation
gi|379121238|gb|JT018908.1|	stress response
gi|379075391|gb|JR973060.1|	signal transduction
gi|379116016|gb|JT013686.1|	other biological processes
gi|379093570|gb|JR991239.1|	cell organization and biogenesis
gi|379088046|gb|JR985715.1|	cell organization and biogenesis
gi|379120518|gb|JT018188.1|	cell-cell signaling
gi|379094022|gb|JR991691.1|	transport
gi|379104653|gb|JT002323.1|	signal transduction
gi|379080859|gb|JR978528.1|	other biological processes
gi|379104617|gb|JT002287.1|	death
gi|379098112|gb|JR995781.1|	cell cycle and proliferation
gi|379074268|gb|JR971937.1|	cell cycle and proliferation
gi|379095865|gb|JR993534.1|	cell cycle and proliferation
gi|379088462|gb|JR986131.1|	other metabolic processes
gi|379100777|gb|JR998446.1|	other biological processes
gi|379087989|gb|JR985658.1|	other biological processes
gi|379090787|gb|JR988456.1|	other biological processes
gi|379080495|gb|JR978164.1|	other metabolic processes
gi|379087699|gb|JR985368.1|	transport
gi|379107565|gb|JT005235.1|	other metabolic processes
gi|379108926|gb|JT006596.1|	RNA metabolism
gi|379114621|gb|JT012291.1|	protein metabolism
gi|379079202|gb|JR976871.1|	transport
gi|379106444|gb|JT004114.1|	other biological processes
gi|379118527|gb|JT016197.1|	protein metabolism
gi|379098346|gb|JR996015.1|	other metabolic processes
gi|379116321|gb|JT013991.1|	other metabolic processes
gi|379108288|gb|JT005958.1|	signal transduction
gi|379098474|gb|JR996143.1|	transport
gi|379078100|gb|JR975769.1|	other metabolic processes
gi|379119793|gb|JT017463.1|	other biological processes
gi|379113049|gb|JT010719.1|	RNA metabolism
gi|379089611|gb|JR987280.1|	DNA metabolism
gi|379111038|gb|JT008708.1|	DNA metabolism
gi|379084448|gb|JR982117.1|	other biological processes
gi|379078449|gb|JR976118.1|	cell adhesion
gi|379094831|gb|JR992500.1|	other biological processes
gi|379112189|gb|JT009859.1|	other metabolic processes
gi|379104005|gb|JT001675.1|	transport
gi|379123901|gb|JT021571.1|	other biological processes
gi|379088446|gb|JR986115.1|	transport
gi|379118293|gb|JT015963.1|	other metabolic processes
gi|379110355|gb|JT008025.1|	protein metabolism
gi|379087708|gb|JR985377.1|	signal transduction
gi|379123464|gb|JT021134.1|	other metabolic processes
gi|379114871|gb|JT012541.1|	death
gi|379109785|gb|JT007455.1|	other metabolic processes
gi|379107680|gb|JT005350.1|	other biological processes
gi|379123152|gb|JT020822.1|	cell organization and biogenesis
gi|379086670|gb|JR984339.1|	other biological processes
gi|379123991|gb|JT021661.1|	protein metabolism
gi|379093468|gb|JR991137.1|	RNA metabolism
gi|379122232|gb|JT019902.1|	other metabolic processes
gi|379078180|gb|JR975849.1|	other metabolic processes
gi|379083492|gb|JR981161.1|	cell organization and biogenesis
gi|379083735|gb|JR981404.1|	DNA metabolism
gi|379091202|gb|JR988871.1|	other biological processes
gi|379091381|gb|JR989050.1|	transport
gi|379094401|gb|JR992070.1|	cell cycle and proliferation
gi|379091609|gb|JR989278.1|	other biological processes
gi|379080581|gb|JR978250.1|	protein metabolism
gi|379095818|gb|JR993487.1|	RNA metabolism
gi|379090692|gb|JR988361.1|	cell organization and biogenesis
gi|379104787|gb|JT002457.1|	developmental processes
gi|379115417|gb|JT013087.1|	other metabolic processes
gi|379120717|gb|JT018387.1|	DNA metabolism
gi|379102285|gb|JR999954.1|	protein metabolism
gi|379112907|gb|JT010577.1|	other biological processes
gi|379123295|gb|JT020965.1|	RNA metabolism
gi|379076207|gb|JR973876.1|	other biological processes
gi|379121283|gb|JT018953.1|	other biological processes
gi|379116571|gb|JT014241.1|	other biological processes
gi|379105646|gb|JT003316.1|	other biological processes
gi|379082330|gb|JR979999.1|	protein metabolism
gi|379092723|gb|JR990392.1|	other biological processes
gi|379097545|gb|JR995214.1|	transport
gi|379084052|gb|JR981721.1|	death
gi|379086875|gb|JR984544.1|	RNA metabolism
gi|379077309|gb|JR974978.1|	cell cycle and proliferation
gi|379121567|gb|JT019237.1|	cell cycle and proliferation
gi|379091933|gb|JR989602.1|	developmental processes
gi|379075933|gb|JR973602.1|	cell organization and biogenesis
gi|379107190|gb|JT004860.1|	RNA metabolism
gi|379099560|gb|JR997229.1|	developmental processes
gi|379107237|gb|JT004907.1|	developmental processes
gi|379092967|gb|JR990636.1|	transport
gi|379099692|gb|JR997361.1|	other metabolic processes
gi|379116989|gb|JT014659.1|	cell organization and biogenesis
gi|379096825|gb|JR994494.1|	cell organization and biogenesis
gi|379089107|gb|JR986776.1|	signal transduction
gi|379112418|gb|JT010088.1|	transport
gi|379092534|gb|JR990203.1|	other metabolic processes
gi|379076278|gb|JR973947.1|	DNA metabolism
gi|379079625|gb|JR977294.1|	other biological processes
gi|379106647|gb|JT004317.1|	DNA metabolism
gi|379090567|gb|JR988236.1|	DNA metabolism
gi|379076957|gb|JR974626.1|	death
gi|379114229|gb|JT011899.1|	transport
gi|379095745|gb|JR993414.1|	other biological processes
gi|379074172|gb|JR971841.1|	other biological processes
gi|379123134|gb|JT020804.1|	RNA metabolism
gi|379097258|gb|JR994927.1|	other biological processes
gi|379079787|gb|JR977456.1|	signal transduction
gi|379120603|gb|JT018273.1|	cell adhesion
gi|379123072|gb|JT020742.1|	DNA metabolism
gi|379105210|gb|JT002880.1|	death
gi|379108578|gb|JT006248.1|	cell cycle and proliferation
gi|379108827|gb|JT006497.1|	other biological processes
gi|379099893|gb|JR997562.1|	RNA metabolism
gi|379110878|gb|JT008548.1|	other metabolic processes
gi|379115187|gb|JT012857.1|	developmental processes
gi|379113719|gb|JT011389.1|	transport
gi|379073317|gb|JR970986.1|	DNA metabolism
gi|379096524|gb|JR994193.1|	other biological processes
gi|379098321|gb|JR995990.1|	RNA metabolism
gi|379122274|gb|JT019944.1|	transport
gi|379079093|gb|JR976762.1|	other biological processes
gi|379093883|gb|JR991552.1|	other metabolic processes
gi|379104321|gb|JT001991.1|	other biological processes
gi|379103764|gb|JT001434.1|	other biological processes
gi|379083559|gb|JR981228.1|	protein metabolism
gi|379077270|gb|JR974939.1|	signal transduction
gi|379073880|gb|JR971549.1|	other metabolic processes
gi|379085753|gb|JR983422.1|	other metabolic processes
gi|379088832|gb|JR986501.1|	stress response
gi|379111455|gb|JT009125.1|	RNA metabolism
gi|379078885|gb|JR976554.1|	other metabolic processes
gi|379073753|gb|JR971422.1|	RNA metabolism
gi|379116788|gb|JT014458.1|	RNA metabolism
gi|379091592|gb|JR989261.1|	other biological processes
gi|379112284|gb|JT009954.1|	DNA metabolism
gi|379096940|gb|JR994609.1|	RNA metabolism
gi|379102236|gb|JR999905.1|	signal transduction
gi|379100670|gb|JR998339.1|	cell cycle and proliferation
gi|379083314|gb|JR980983.1|	protein metabolism
gi|379105383|gb|JT003053.1|	cell organization and biogenesis
gi|379094810|gb|JR992479.1|	other metabolic processes
gi|379103297|gb|JT000967.1|	other metabolic processes
gi|379112625|gb|JT010295.1|	RNA metabolism
gi|379114955|gb|JT012625.1|	cell adhesion
gi|379108590|gb|JT006260.1|	signal transduction
gi|379118258|gb|JT015928.1|	other metabolic processes
gi|379081659|gb|JR979328.1|	cell organization and biogenesis
gi|379082349|gb|JR980018.1|	stress response
gi|379114372|gb|JT012042.1|	cell cycle and proliferation
gi|379119446|gb|JT017116.1|	other biological processes
gi|379117983|gb|JT015653.1|	cell organization and biogenesis
gi|379094044|gb|JR991713.1|	cell adhesion
gi|379083647|gb|JR981316.1|	RNA metabolism
gi|379116429|gb|JT014099.1|	signal transduction
gi|379084878|gb|JR982547.1|	developmental processes
gi|379090642|gb|JR988311.1|	death
gi|379115689|gb|JT013359.1|	stress response
gi|379097970|gb|JR995639.1|	other metabolic processes
gi|379112554|gb|JT010224.1|	signal transduction
gi|379080866|gb|JR978535.1|	developmental processes
gi|379088370|gb|JR986039.1|	protein metabolism
gi|379125217|gb|JT022887.1|	other metabolic processes
gi|379100495|gb|JR998164.1|	other metabolic processes
gi|379090253|gb|JR987922.1|	other biological processes
gi|379085546|gb|JR983215.1|	cell cycle and proliferation
gi|379088063|gb|JR985732.1|	stress response
gi|379096426|gb|JR994095.1|	other metabolic processes
gi|379092978|gb|JR990647.1|	developmental processes
gi|379098322|gb|JR995991.1|	cell cycle and proliferation
gi|379076805|gb|JR974474.1|	other biological processes
gi|379117515|gb|JT015185.1|	protein metabolism
gi|379083245|gb|JR980914.1|	other metabolic processes
gi|379076874|gb|JR974543.1|	other biological processes
gi|379118557|gb|JT016227.1|	stress response
gi|379110433|gb|JT008103.1|	RNA metabolism
gi|379094534|gb|JR992203.1|	protein metabolism
gi|379075674|gb|JR973343.1|	other metabolic processes
gi|379080016|gb|JR977685.1|	other metabolic processes
gi|379104959|gb|JT002629.1|	other biological processes
gi|379081703|gb|JR979372.1|	cell cycle and proliferation
gi|379103352|gb|JT001022.1|	RNA metabolism
gi|379083228|gb|JR980897.1|	other metabolic processes
gi|379113060|gb|JT010730.1|	transport
gi|379074184|gb|JR971853.1|	cell cycle and proliferation
gi|379085059|gb|JR982728.1|	other biological processes
